Date,COGS_margin,Year,Covid_Decay_Shock,Revenue_lag1,Revenue_lag7,Revenue_lag14,Revenue_lag30,Revenue_lag365,Revenue_roll_mean7,Revenue_roll_std7,Revenue_roll_max7,Revenue_roll_min7,Revenue_roll_mean14,Revenue_roll_std14,Revenue_roll_max14,Revenue_roll_min14,Revenue_roll_mean30,Revenue_roll_std30,Revenue_roll_max30,Revenue_roll_min30,Revenue_roll_mean90,Revenue_roll_std90,Revenue_roll_max90,Revenue_roll_min90,Revenue_ratio_7_30,Revenue_ratio_14_90,DayOfWeek,DayOfMonth,DayOfYear,WeekOfYear,Month,Is_Weekend,Is_MonthEnd,Is_MonthStart,Is_QuarterEnd,DOW_sin,DOW_cos,Month_sin,Month_cos,DOY_sin,DOY_cos,DOM_sin,DOM_cos,Fourier_sin_1,Fourier_cos_1,Fourier_sin_2,Fourier_cos_2,Fourier_sin_3,Fourier_cos_3,Time_idx,Revenue_diff1,Revenue_diff7,Revenue_yoy_growth,Revenue_mom_growth,Revenue_vs_roll30,Lag1_x_Covid,RollMean30_x_Covid,Weekend_x_Month_sin,Weekend_x_Month_cos
2022-07-08,-66382.98261017255,3646.7820635111384,11512.39982333206,-625270.4902890731,76161.7967234627,39117.95635963141,-16964.7420541438,-203409.43332301528,15072.724928954012,-6002.148531428245,-7727.208216409178,-110005.32954890319,16721.712359882396,-15420.786099323377,-1992.4110346740797,-24446.58183753227,2844.6447901860965,-7391.4344137400285,-15475.545946650873,8645.117074717693,-1586.0826400411618,-5474.557090756705,852.7067415577998,4030.180340638378,44573.728126608316,5101.682417053879,-38807.35334161467,-65417.491958468665,1464.0448600710251,-2544.326029367204,-237.47418768569833,-325.67604632258576,1753.2290633455123,-157.4419185371186,1269.9310383875961,-23210.325891555673,-22716.834010090504,-4250.004932893549,1880.8647660700535,-23010.08968246881,-15587.707765618174,-150338.7490309461,-63420.01046693691,-3368.2576373695447,-8216.190836107995,-13817.530830167136,-63258.110035413796,-7572.2907605800465,-15111.355743049256,-13686.627349982129,17879.745770375062,1498.421612764681,14659.314869595084,-13546.759974935661,15880.044699447786,4849.231430274442,4964.969419059771,429.1782366492637,2899.696938051242
2022-07-09,-69557.49614400009,2885.863412268333,13964.355442876398,-639976.5216962018,49249.41372141994,10445.802417190242,-9050.084244584592,-203433.6326054828,10351.571198138694,-1326.1523445669714,1616.760627223221,-105470.91061139379,12763.363348618172,-11490.247381410452,-1427.0835019438705,-24199.646802375886,7795.633282209966,-8596.128041854896,-15847.157028634763,8713.96341134937,-2960.8342999396837,-5815.667545045184,-1058.8132944566582,-3538.557993960674,42581.7707024956,-956.8022187298945,-35270.12226130016,-37634.64882972097,1299.8055164353505,-2664.6400415226854,-237.06168986236386,331.34491519776276,1552.6016829744185,-67.40663258741158,1338.2322971051085,-35071.37500987445,-13195.051854859415,-5300.993581512464,4171.918130042686,-23983.88755324491,-8132.0866579216145,-125433.55009865203,-38782.681459645886,-4431.267029227586,-9868.271642641028,-13443.738404764503,-25705.239542445397,-9108.195711071552,-11948.605768620091,-8783.552122614738,-24605.963933338844,1646.8897134638669,11083.341087088953,56655.05703441447,31743.30313123307,5986.7289742178,7196.5932242675935,1170.0158692671507,-42488.27785273938
2022-07-10,-22989.161926876535,2294.59124182952,14225.791128737057,-602578.0143956845,-30424.31799373226,-17126.241874624142,-6982.783001141912,-199040.8812056392,7147.342309480689,-2447.9361386766486,27555.85294671206,-106566.67908093636,11661.192872202817,-11684.842728339301,-672.8296161512021,-27232.012106960872,7947.709524898656,-7287.240092231361,-14490.001235940123,6976.441419824362,-752.528053898282,-5712.743105815736,243.40603024930306,-1800.6314643908381,53691.204937028546,-580.6372631754612,-1070.7953185835659,-6363.930090856633,972.0073486747962,-2745.5164047851677,-237.06168986236386,308.28909714388703,1522.4352031258472,-133.68366353223578,1428.259219054814,-17848.687431019964,20528.60195895689,-4168.418617669378,2100.5977292784137,-24145.15140123351,-10402.016141538315,-87375.27651746571,-39928.91153074363,-6337.197020380498,-5553.605354135955,-12090.133626306375,-25676.61104312677,-7592.143341698275,-14647.013414344929,-22180.42810757349,5012.313266795907,-139.75304301490564,25736.269993247675,-2183.952542877309,38350.07242830325,6606.389882288757,8775.332171927914,799.2721179667858,-40666.44072050861
2022-07-11,-24219.17552567558,3969.9719860159926,12664.086194166208,-533802.0145980777,-206808.08909350168,7085.3406489334575,-15303.518772381067,-104237.99968073213,4140.841453123772,6547.5642020974265,19077.64137453673,-99330.12137010143,20341.500437439594,-1994.612222991422,1614.9398686968598,-22636.322512224993,14684.284292080343,10367.227144755623,-11946.860882191959,2967.5588213121714,2336.1051711642303,419.57725030982056,855.6741293655496,-723.2143279688034,70359.41153182616,-1145.2464599854095,39151.91539827206,9659.501726784605,43.044460220593464,262.8334331711936,-207.59056969447508,-292.3955086626986,1440.1414185517447,-133.68366353223578,1426.5335476916794,-4914.885302802431,22480.342244327625,-4697.667688205194,3611.0816707021377,-22621.594246717505,12280.635373297666,-74455.39598846238,-20202.5244576537,-5328.453753796735,2916.1655392510925,-4727.303534251193,25058.95492565469,6828.759370761991,2656.728244529662,-4203.901911157846,8581.414377646477,7279.370002137989,21328.790052483062,14308.789872871328,44151.50973327058,12233.913157589534,7939.835862843515,590.6897761981597,1370.2785258583067
2022-07-12,-23277.67861279476,5329.928330776436,14398.56941247081,-338854.01737001375,-271723.93802841916,134779.4941945126,-20269.56057365777,-89146.02657897057,3802.9653832026615,5858.890604595732,17614.86929684581,-102385.61179333375,22698.902403447413,-7042.778748500397,866.685429352566,-28656.140780607104,7721.83522200599,8208.513763826668,-14155.823930324306,5367.26273584271,2637.953398758147,249.32465769022338,-1546.418647204598,-586.7819180185434,61637.852190894046,-534.7212560811713,15906.47540438886,13503.459637366706,711.0215971057066,718.9944328006293,-147.21864411296292,-292.3955086626986,1524.9959656208198,-133.68366353223578,1413.8003338613821,10697.32034266983,13269.481289476946,-5125.673743030287,3671.9030294389736,-24232.100137010817,12830.643629406906,-12244.064717291823,-30963.757882704624,-6008.464113083206,2953.328808419499,-3972.492470616809,23061.10182543532,6239.2431628247705,8491.468448181118,6830.705383251116,-12094.821588268318,-28621.98868382936,16049.158894402524,-6580.862770433268,-14287.346563509767,5938.835646419299,4499.379926260416,684.4302804797252,1947.930324849559
2022-07-13,-21265.114933948385,7516.666285668115,17126.785703322777,-246206.29521705236,-224620.3554780836,165265.71215893296,-15419.659038355425,-123767.51353974843,12615.658305104336,9434.066024253236,9494.478196057416,-43612.074229326885,19308.23239398979,-10402.042818003498,32.80961536183753,-32000.714213690317,5461.40366879681,254.40116619176086,-14776.902771300389,8912.054373349743,1879.0202998486502,89.67376452814074,-1109.0905247723251,-1864.183676420065,37158.1029573165,-896.6357712819,18389.080137193152,13930.483969234097,1377.2280335274877,1516.7955797546667,-305.4619285162826,-309.91820183707955,1372.1118798020482,-133.68366353223578,1424.8867165518313,54211.31910956266,3996.446306790889,-5087.4720149376635,4806.509613269043,-25233.3852107162,10561.918302595437,-10894.094906377466,-42280.693789754616,-7003.471991772829,-807.8653056804642,-7395.026088215391,-12745.302502446808,4856.787208494319,-12137.43900626314,642.8598728173031,994.992279654761,-4007.744083529755,5318.954326658292,-39773.23840060964,-24779.977257644616,5936.255376151063,10716.760698919188,584.316226535436,2832.068488829089
2022-07-14,-14459.835089030841,10799.343900165384,12562.156081194069,-183502.78763737105,-202254.89940305965,71872.45409152658,-19073.59811192046,-116567.09521628397,18134.687297507076,6259.592688297504,16810.55936603043,-49509.636086628976,-638.3102357959456,-3226.2732861324503,-570.9558800657043,-27010.191869535716,8586.970845062575,-1101.690643565918,-13397.850693238976,11194.585591145598,631.86611613588,-447.2585589234616,-650.0785632538339,-760.8940147823105,61688.444557164345,-3715.3172529534095,17951.82903290919,16994.072793597457,899.4813138394727,936.4847531020004,-239.70059586722482,-269.88480606986764,1528.5139654728068,-133.68366353223578,1426.5564996171265,14247.69066719062,-18844.985542194067,-4773.928408419849,4524.963713730119,-27180.82258427543,10258.235948384252,18800.58820302731,-35661.505017706324,-5210.9842236386385,530.4204438919035,-9270.434233798507,-13856.352885023332,1490.964527576333,-16013.38609111721,-6353.594266806194,-3284.82044667617,-18623.001757316306,18858.161650734644,-13075.620340576934,-24433.149658636357,3407.44870207275,9257.944436657479,572.9143806883029,1429.8201954478484
2022-07-15,6231.900077151629,2422.059956493004,13030.307476102285,-164515.3900257285,-214744.16822670551,56525.876474644654,-1031.0513063715207,-120704.57490229141,16265.975225551694,6913.399097994793,14631.040623737586,-49124.577934439316,-994.1293654669462,2662.7504462116667,-635.551242439823,-25561.231695778286,11643.993225120472,-4891.015731680504,-12762.910898858008,10833.666521224266,431.03691306716775,-950.8467094297929,-743.7498347406614,-1207.9850918092461,21147.745541656215,-2112.7283399365842,-44425.5221052695,18176.17475076572,1402.5965413014485,-1268.5347978130285,-239.28809804389041,-347.41455755685047,1528.5139654728068,-133.68366353223578,1423.689503955626,-22030.464971285008,-20349.82621024616,-4102.29264398852,2353.304669944768,-26483.1667217362,32287.903178074597,22389.013539627413,-34445.910084247334,-5872.400770147187,10124.789606258548,-8843.609264678043,-4899.356925196805,-409.113919202751,-17439.50444709682,-5991.649412329018,-2805.250979948514,-15490.953224466517,18611.037557234875,-11923.340380161384,-18530.055549711728,3483.7939405142934,9233.798515946564,684.8049507249478,1880.0897292570623
2022-07-16,-9678.660332460075,2395.576862483453,19007.098727632678,-231399.04529057856,-211872.74175738037,40445.099010677426,-23190.90231602669,-122726.86206463195,20952.230816098894,5744.444179930787,15138.92214510341,-47031.8915736797,529.7972780659928,2335.8713537542058,873.4501288211657,-23564.252634201002,15669.393178315215,-5521.582249225553,-12314.383664690788,10965.22836783751,1470.850900831279,-1061.9000451304178,-3535.8966582912626,-3532.2664111193217,38562.20268201949,-576.094293900289,-42679.017369160436,27725.706093802102,1224.0659576206713,-1528.1984994363463,-169.60390900690467,432.70520137502984,1433.483508929838,-59.064304547281495,1415.7622858440893,-33674.70458610196,-14700.555000912445,-4276.954186061359,2085.961659401573,-27886.76548661364,24596.133055687354,25841.723399796847,-28076.80495739218,-6972.7768333098575,6766.786044818726,-3947.0209860440336,-4781.553113752823,2088.1442375496677,-19947.249556279203,-3151.5731478037605,-13512.524388993355,-17026.283847902232,-15026.298588479895,-26854.20836896999,-21626.23620045927,5548.153422895633,11361.178073390642,1149.2878900460778,-40558.51744024571
2022-07-17,-15421.84312928425,2453.1450376939983,12429.97997296872,-277339.6842768722,-161591.17527782737,11294.236438205486,-17495.293571708236,-73979.87994517181,26195.840286464743,8828.301123531286,16160.81266380784,52129.62073906504,-1630.017422685266,3221.2140357984526,8587.108778396512,-21914.669810142685,9706.402962692955,-2952.749959478613,-14819.733972448403,9575.674443142401,209.296263633337,-779.0897353072338,-2036.322717615947,-1479.4547193544515,42414.05810616567,-8275.701477973129,-7927.8024095808705,24513.496272009943,-139.5135802764355,-1354.0295542710764,-239.70059586722482,352.1641279280514,1350.4470439461597,-133.68366353223578,1425.6323100438426,-23375.96836200825,19688.952787369955,-3746.9078187054406,1247.3951214416543,-28709.69439012953,5858.942594383696,36288.52123792893,-38655.547190087564,-6540.60520678731,1038.0092207568077,705.5390611324856,-6291.7996801538275,1754.3213766903934,-27055.36647089355,-9506.541513527496,-7531.437508513942,-15166.3378622702,11241.17449596797,-9109.209372197838,-22120.968553624385,2657.4827820234623,8585.485485115547,1447.797578116274,-37337.67236484642
2022-07-18,-28426.249216795364,495.4856690420364,7741.653453085035,-213524.90778968547,-71986.67996989077,-191653.975363726,-38018.53647024871,-95004.69815160477,3263.6367225893073,4019.0990297647604,29167.361480654145,44520.2237577475,-3231.3135092818507,2329.9857234434103,1343.4606642953436,-21622.674450133192,7220.943832592786,-3921.980713126167,-14153.565072848458,11923.09199472589,294.1910492473884,632.9840149132801,-975.2823129943793,-3387.9481467853525,32830.45478149372,-9907.899089535389,34007.27444319817,24812.546076124258,1930.5190820605792,-3491.3442097361512,-269.58421385844804,-284.7562666533578,1412.5146098641285,-133.68366353223578,1416.9668631949105,-15008.142311650034,20962.685009944962,-3079.295249874987,939.9172500809594,-30088.051653086113,11249.234791419743,68502.42972894781,-32409.365296967302,-6560.787645315832,2321.529979447002,4257.241970761759,-7335.591117447471,3455.0628241202626,-27408.30069349372,-15812.278853913009,10941.686521014062,-9352.307293588536,11003.504094834287,-10986.562716911063,-22566.59074869383,-6725.205230160881,5813.275462659097,571.7057770528977,2064.425617781537
2022-07-19,-34487.058489057614,2160.863543299356,14989.478883070304,-176977.86726801962,-76968.39922166301,-180857.8833266832,-9125.469811075238,-116082.30790613218,-2240.0431663960653,6486.557022729628,26150.089893046697,48149.62054329265,-6651.771676954459,-3941.548802287789,4316.181476313219,-30452.66283137112,-27592.470699419024,-5043.37387259191,-16925.498746277146,9351.30622830816,1164.5721871846235,-1899.177706978874,-954.232361685683,-3294.567842022304,6320.392396391744,-6523.60555510493,20569.577923456643,24412.763657792686,1310.9795815457019,-3131.289628681257,-253.3734806767681,-255.69851790942033,1447.8495708016285,-67.40663258741158,1418.1640757911161,14695.689955052956,17086.08566188119,-4763.846677890155,699.9493396139775,-30626.67310797163,11398.546921624595,32020.49145970752,-33279.01323956295,-6310.7959812179115,3090.363965043248,3738.3322614768717,-2707.4006494443574,-1728.2217249907374,-30874.313355129976,-2972.0876414624477,799.5164811649734,11194.45244936951,8952.672141225052,39002.64587542946,-22955.501411047,1869.138741948983,7236.646008953274,624.5074987980129,2063.3192238949387
2022-07-20,-27390.11341160562,2225.1088530090406,12861.444109405478,-277953.610328424,-41233.541394436295,-141449.84323744455,8601.057265323303,-77309.6781048913,-878.7306350276839,8267.915452635516,26696.207007347257,49311.482641651484,-6326.560129914898,-27841.925730732804,7177.119502979131,-21776.614645074023,-19250.21021138791,-4541.643016592305,-16905.661824836454,10040.629481119668,-77.41792241697021,-2473.185823957363,-843.9015123122034,-3881.0807685990594,23576.990977711255,-2497.115263517143,20976.308845523272,24897.687026413754,2555.4961142083757,-1088.216794134647,-823.0234583400803,-255.69851790942033,1379.8118042943888,-67.40663258741158,1420.634195675301,67956.5931334067,8395.297029780411,-3698.8658377384345,3063.60538767896,-27056.059153219714,22927.664361952535,28451.02966470743,-27985.38408190933,-5577.932701037802,6824.552314545042,6677.281121084621,-3286.8501245218495,-43.62801060669358,-31191.280959467455,-7678.92523442451,-1569.4828439776022,19989.40896360969,9970.088095438488,-20029.568319046113,-17217.636851336047,-135.75626168873941,7254.67012702697,747.7279033777372,3306.018929231907
2022-07-21,15791.643511014485,422.10654473925,11107.934379335155,-146115.9119299899,-68503.67225264343,-145637.5638127398,-31529.73442671956,-103604.14691832974,998.2725270252304,6333.748071744951,38050.834853656,49024.736780423475,-2093.074863464646,30579.593026356353,9286.342136797459,-17701.715267260577,-19048.46391478704,-7079.128899643042,-13547.233400271667,11881.894223292671,-76.38636389096706,-4775.415303787427,-718.3063005098288,-917.1212527233408,7739.438289290458,-290.38214369609113,19546.026731188467,24915.50769279244,825.8289120127037,-1395.2549293084307,-207.4187591668863,-254.98136626757463,1439.1826045412954,-133.68366353223578,1419.0234313314543,7944.658461457691,-24728.441653625378,-3147.5526015870687,1648.1180885003541,-25086.20752902382,22025.36999853851,24371.191404740777,-46971.195556750194,-4905.8583419881625,8327.728142971224,9750.688602876315,-689.9579675298903,-5051.150796157515,-31223.145001766883,-15898.338543121758,23984.97291343219,18979.27782958866,28120.504023856804,-6992.146847212511,-20073.050711777192,2465.0632173842732,7036.000775310798,683.4488988915895,2502.8442295216655
2022-07-22,17140.010872999635,154.00017375742033,11083.39144906847,-131021.68499258981,-75758.80316508394,-165611.41859695286,-5320.192238936241,-116089.56417212322,397.754578988199,6462.294491886182,33848.69939163711,42692.42064662109,3646.100315573228,21464.94884103394,2919.438477327622,-18051.726193274702,-17031.67943315392,-6035.332483122671,-14608.221110196353,8114.359701588707,-190.39427043215065,-3576.740856807707,-198.45663111467485,-6212.192902898676,20.780757629050186,-3748.8780390115053,-46610.29141786234,26753.254315715683,880.1112075957933,-2434.9908497264973,-229.08193497010814,-317.7039049249677,1428.0204358527294,-133.68366353223578,1417.175889145405,-27287.92151508204,-26960.74206612708,-2262.2050005759183,534.6031139701181,-23483.57256946349,14026.640219990433,15662.346589362985,-51717.84137262653,-3489.1550303068343,6436.257245256799,11227.385705095498,-982.9484115432249,-6541.331990178004,-33667.61095109078,-21530.871154662356,7977.14236465943,17789.595281156773,26214.136087445622,-13965.99086717658,-54783.7223599466,-732.9483211582146,6546.762559046889,675.9941786232719,2249.823519505859
2022-07-23,28069.81125893874,3159.6984852190812,18465.386136661567,-331149.606638608,-14563.117354856458,-117004.15186015745,19378.255556594977,-58012.449858082924,5143.561740647103,2434.5079183768134,39833.27814744762,57656.81516095574,3071.249026988854,79321.06033716635,6011.630662293938,2778.0611897417275,-1328.9922037868237,-1144.2659658307261,-14704.280457009474,14448.170234369067,2422.5244234026463,-557.3201629604325,-2750.3252461321817,751.0709080871029,26955.850067724037,5551.737822992253,-42081.810977041656,25161.02865973836,1727.8989064103075,-1844.7289764387383,-207.4187591668863,331.0781241940597,1281.5742554662638,-59.064304547281495,1329.1598171337414,-33208.355003904886,-13298.098607229524,-3659.3303556910155,1232.5893663846318,-21142.173228483633,11626.683531729792,37284.709167121655,-57483.39169217591,-3486.892867425941,2453.203806904506,15579.26659546171,-2281.3002760639656,-9262.86180513528,-32918.99481223151,22534.731589299303,-19914.148176617564,17744.203106382414,41686.83419142464,119633.53776475083,-554.4284759860207,7360.331283929741,10787.072526109485,1077.3879109796833,-31233.19898265481
2022-07-24,76454.29083589587,87.84768277266086,16796.693648442677,93608.71665150116,-96895.19966944109,-140512.17854630496,-32865.225328535686,-100525.14092206072,-43.810602819808196,1939.5834460875176,242.07902872857176,54204.88398345336,15791.283765321785,81156.01676557185,3257.2312459922805,-7623.448787466295,-6172.51350353799,-3831.302667991544,-14694.74875037909,18456.950798965678,4500.389554555286,-4865.673818925827,-2127.9025461283227,2058.550801554931,16946.55990763825,478.26158973499105,2974.6611574929857,12760.7824018906,487.63646057532424,-1766.237191801069,-202.9555218073442,689.2329356319004,1268.4587050384935,-125.34133549210571,1401.8103713081332,-30456.81458489528,25502.56673762956,-2536.8854805130295,2127.5555876426097,-37197.55236887747,3894.4734807583736,12244.50184644241,-71520.72589061661,-6142.287372895842,915.0326417506187,18590.52477742389,-3618.005860426475,-23914.97810188626,-31021.083085797633,-12079.113049951644,40326.41711659731,-14531.581138860765,28905.114063998742,8859.856033034312,-34737.95906584701,3689.1538486751915,6801.023988447024,989.6577799529359,-46467.438734179064
2022-07-25,18097.046637217405,-3785.714623087025,8761.347990635773,-80333.23944322793,-95806.25399299795,-64079.05335709463,4252.234619898578,-53441.226602362956,-4782.059716158645,1134.4633995827926,853.942177763953,27598.960292227363,13038.537521432796,16345.097447036369,368.05706377774413,-44575.56426111552,-9176.83644448666,-6198.094074749487,-16642.909041445855,5865.837721591358,289.16095500077006,-1416.1109081109062,142.72416952985836,-2189.233973664366,11538.308774117813,-6233.066665060365,37224.152582780924,40325.57820174384,758.7684428536501,-2981.1258206874063,-170.2570941259848,-251.78611282380902,1112.8884034544187,-67.40663258741158,1402.3421919330049,-20653.236132779824,16811.562000191334,-3279.73453910617,1938.46916547752,-49339.99108283312,7768.795593217409,25080.05977479957,-61518.96918159747,-10050.785450420713,2458.9367766237006,10982.8349348138,-7372.732637798789,-37913.55762422683,-45429.19735572187,-32394.698474095145,-49228.17088918372,-181.88358423790828,-133153.8512392569,-33543.85991539489,-62767.83205909541,-4389.769037171433,3094.5999669792345,646.5131619821868,5742.432338284052
2022-07-26,39896.10454208903,1344.4069923097215,10693.018772231428,-405071.396088509,-47752.21046959376,-39036.00952578412,7161.014311510073,-43236.033782512786,-1453.320523867171,3571.479648577235,3940.2386205655685,47533.354975491755,17643.4348649129,36577.703776504364,752.0169863750381,-29682.622534045586,353.47415422550057,-4965.91436419573,-19328.365203286798,3830.3094392292132,257.86529198830294,-3173.851592402119,-1050.1753388307939,842.2114515030275,15795.27928170465,671.631830483264,17229.347542943695,71237.8246659396,2238.0748904620814,-1637.3962739891963,-207.83125699022077,-244.2766428378471,1115.8526368528562,-133.68366353223578,1403.1770117922217,14880.043308536337,16892.005566383745,-3161.488650659327,1729.6093203752584,-50791.175913194544,15280.223147255398,32366.183179323274,-58300.74744030508,-8541.877133492317,3609.627276907773,8727.76701965724,-7974.8662123347,-29638.07014571909,-43342.79302400464,-12340.283357603614,-11305.911619044793,-9917.196669690056,-71148.64202702936,-44416.20277129221,-26646.02601578323,5759.26614984023,2649.749333203374,641.1039510852124,5471.166557088386
2022-07-27,55545.64143837099,178.33276266100876,11427.375656013253,-208686.40116159336,-50446.84930497907,-33492.2774319758,6495.024070618763,500.82122898144917,1217.6634695818475,7985.831750383148,4825.843390998187,51493.2096355068,15122.690508431908,77720.04774098334,3196.795634173432,-27902.214530422447,-12606.604743351585,-2628.5553754852376,-18663.888415120986,5938.900198411434,1168.6717450240635,-3834.057984968677,-2270.014067277155,3322.181071806761,20015.295175210726,-434.39784166735194,23380.960984928442,96301.46922717764,1604.8683880388899,-123.55356620842133,-762.7295780691484,-251.06896118196332,1240.4984004786688,-133.68366353223578,1415.8804495226732,84405.52096273875,9209.046635492397,-3269.0611563212947,3746.402604340912,-48481.5401773647,14201.823074512085,43210.047220162465,-63940.48226780651,-11592.892128473763,3815.937809494868,7857.362530917912,-6936.228227858652,-35083.72870401021,-35214.51841591901,-20918.801848770825,5585.424399175374,18192.65116633889,33470.76860151773,1863.8512480910858,-20457.561854392297,5573.061579989815,6508.633910169636,617.5546282381249,5389.00968706558
2022-07-28,89999.94349414253,-232.2023416023141,15019.29863641311,166364.10968373483,-48244.220528770005,-7073.828385524807,-48224.53228884385,51967.284181005685,-7667.478931493186,14643.652192204969,1344.4982532261597,68099.69167675648,6244.115895338076,33688.11404823571,1673.5760631010855,-16303.869588192898,-29785.472415088272,-5042.105464232655,-22409.757208790303,-10061.779779251816,-403.7623585843014,-11476.09297794677,-2169.788752034694,-8602.506819749258,10215.609925378401,10976.73254044548,25116.131941372543,321484.6769044603,-5213.3831788855005,-834.2853142177298,-294.022927128033,-370.47696058124194,1428.5891115244779,-113.6870698521273,1429.000177322309,21177.420805195135,-22099.35579073939,-2780.9985197817596,2675.5433956683746,-45993.142960720856,10379.649391579285,125805.413303551,107461.07940549872,-7957.092948802075,1594.9915703592974,2472.5024217086693,-11861.558787296843,-39246.505027560415,-55943.17159149859,-38946.337518098444,32753.21208802836,-8470.575061119194,-12856.334315223494,7477.468291069123,-28527.083384902755,-6046.277017769933,5775.846621741119,802.1488766407315,6679.94234612361
2022-07-29,23058.22912451544,-603.8058600203026,14921.005079363269,248715.7579952612,-287841.5766475923,-108910.2726310672,-7079.971546516664,8732.153082500647,-62341.50322183323,-17215.6092215151,-912.1347756100017,61602.38343981111,11708.809655469053,-77197.12725980561,-3667.06714638048,-22772.39952209412,-25042.773791467214,-4666.056226579565,-23560.409122962286,-10434.849409801613,-1117.3683397449763,-11340.209364286322,-51.36774105401609,-10572.63210656357,12955.973944783831,-7291.2252685059975,-47927.58433087279,271638.4851715242,-5839.6119891193375,-2472.1560437882545,-139.2388892207072,-1087.8102370226459,1709.9078961215728,-113.6870698521273,1429.9170350464733,-33805.58659285621,-30113.6691985551,-1636.2017198655408,-86.54804030714774,-46002.06903658512,-6608.156120656447,71066.21813231477,121145.95728077511,-8495.374180150779,-1552.327846684445,-11308.94097141407,-12869.415931167216,-42649.76388960332,-54664.88423330831,-41356.73849516729,-1156.9909648940861,-46846.85632082004,-14551.526566648037,-32956.32938920928,-79332.62508449005,-5366.339572553387,7023.569243978011,635.3140455043962,5233.310009450157
2022-07-30,4003.457627801837,-1692.5994926291614,19029.707657192288,-200473.30584940937,4060.2975317157434,-96907.73557602908,-57992.203261321934,3156.844941640775,-31924.599331720216,-6660.483360048457,-3322.029603764434,44970.6032239881,6676.861767302693,-65066.49379781824,451.37923260866467,-37661.36057431559,-28166.44726205284,4849.540587300697,-23493.620630079306,-7646.85702671983,-1858.200164913589,-10673.854068531427,-872.4805525328602,-12160.90297836292,-33173.277568789184,-15107.37189381298,-51111.51909531126,310500.7218828583,-5084.097260012039,-2962.7926710616225,-191.50777210587216,321.18204074221933,1530.7958025499565,-39.067710867173,1446.5944592612361,-47232.15158501218,-24138.96358595155,-4213.104911564567,1199.5457540193377,-56393.87652893493,-10192.833688884952,49634.03031957289,197276.6152355153,-10747.162720202145,-6409.288284478359,-21699.902303785548,-10606.066677484723,-59597.084388970696,-37328.92118032457,-45272.905316421035,-53332.878293487294,-8152.355234883796,-31273.00647434094,24322.107347018235,-52817.73896029995,-57.11612632588253,6480.093713815479,866.750787845258,-128135.06030199645
2022-07-31,96322.34581355477,1028.4074453781068,21495.961771493745,-379988.66892033705,31584.007785167454,-56733.58962768587,34757.86873452557,13475.112078184378,-11026.344402660794,-10357.789612671273,4194.099422854997,48589.61182034501,11310.45617392011,-25776.90328494014,2036.8838363877926,-34647.30277730006,-9988.545310353978,14960.315135378187,-6824.6536378847295,-7079.971023082266,-1402.0646841006476,-4269.741507744685,-546.367015989397,391.94790159239335,-7305.058503239402,14148.787313376286,5601.341114181525,463062.965632144,3533.143670517001,-3234.7344997463124,-229.08193497010814,310.0293651135572,-39066.67407443967,-113.6870698521273,1446.0487805685202,-31666.12822764261,27018.18802043797,-2153.8674134185017,3722.789910634715,-32880.22313412628,35872.30294004204,35390.96169722425,200807.77959554712,-4810.674605263348,5005.378769854365,23301.17731416133,-6778.210388898821,60588.1446633547,-26731.943050214708,-27653.804191893585,-40463.90810951151,28224.372903116164,60455.05406925192,-29826.206262304127,-51682.071819085926,2466.3644315718193,6387.292094284786,1320.8275345735328,-70662.62866308402
2022-08-01,52187.09772734029,-3602.267412524743,18765.318339522466,241815.36402696773,-242654.8009540767,-110916.36215956506,-17190.581403380114,-87216.55478397294,-45227.640510892496,-14020.759391308344,-3227.7940481365004,49918.58876014703,10359.590515252752,-8969.828004846984,-2799.3719393528704,-39179.36357171649,-16781.25663849509,12189.68013443774,-13056.665258242525,9169.472915937586,-1002.1225524674257,-5795.363840841521,-134.99522169193267,-3748.328245592159,8739.715563888349,1676.8144215781076,26888.779336986827,-165958.4342971614,273.8567485474164,154.24925236023762,-181.11800994901282,-422.18416618490306,1057.2723014227743,1765.2068080419954,1361.6691658211548,-16270.852859995717,20369.50647993976,750.530628628071,766.4702686691348,-43034.56907507009,35234.73650056704,52867.69154322603,243630.62749402173,-8365.711606166587,8776.06894181822,78194.94769561947,-5938.4088525603365,65519.658120464344,-7628.040144181168,-34532.98765207622,9338.182572895434,17419.466112673297,-1336.2667769765148,-46273.30642975075,41072.53960205782,-3462.667472053184,9715.636100989444,986.806839440335,39.62661062578684
