Date,Revenue,COGS,COGS_margin,Year,Covid_Decay_Shock,Revenue_lag1,Revenue_lag7,Revenue_lag14,Revenue_lag30,Revenue_lag365,Revenue_roll_mean7,Revenue_roll_std7,Revenue_roll_max7,Revenue_roll_min7,Revenue_roll_mean14,Revenue_roll_std14,Revenue_roll_max14,Revenue_roll_min14,Revenue_roll_mean30,Revenue_roll_std30,Revenue_roll_max30,Revenue_roll_min30,Revenue_roll_mean90,Revenue_roll_std90,Revenue_roll_max90,Revenue_roll_min90,Revenue_ratio_7_30,Revenue_ratio_14_90,DayOfWeek,DayOfMonth,DayOfYear,WeekOfYear,Month,Quarter,Is_Weekend,Is_MonthEnd,Is_MonthStart,Is_QuarterEnd,DOW_sin,DOW_cos,Month_sin,Month_cos,DOY_sin,DOY_cos,DOM_sin,DOM_cos,Fourier_sin_1,Fourier_cos_1,Fourier_sin_2,Fourier_cos_2,Fourier_sin_3,Fourier_cos_3,Time_idx,Revenue_diff1,Revenue_diff7,Revenue_yoy_growth,Revenue_mom_growth,Revenue_vs_roll30,Lag1_x_Covid,RollMean30_x_Covid,Weekend_x_Month_sin,Weekend_x_Month_cos
2016-11-17,3253737.52,2657687.82,0.8168107610597919,2016,0.0,2666254.64,3524443.54,2167731.38,4508859.09,3353534.2114285715,3865804.415714286,855436.401904354,5384564.17,2666254.64,3476002.8607142856,801492.9318380305,5384564.17,2167731.38,4180284.7136666668,1503523.0643169694,7748034.04,2019573.39,4896329.698555555,2565535.8622997236,15158669.18,2019573.39,0.9247706030825472,0.7099200982604825,3,17,322,46,11,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.6744436188329457,0.7383263540031063,-0.4067366430758002,-0.9135454576426009,-0.6744436188329457,0.7383263540031063,-0.9959189961471792,0.09025161003104046,-0.796182863782614,-0.6050560696488512,1597,-1401097.15,-422681.56000000006,0.10460827145640822,0.4845016981975742,-1.0069882595079847,0.0,0.0,-0.0,0.0
2016-11-18,2750384.49,2341586.51,0.8513669701504168,2016,0.0,3253737.52,3242466.89,2921457.72,4228189.57,3178252.3114285716,3827132.1271428573,879228.6811230094,5384564.17,2666254.64,3553574.7278571427,712777.128164426,5384564.17,2666254.64,4138447.328,1511506.260828464,7748034.04,2019573.39,4859745.675777778,2565218.8783011353,15158669.18,2019573.39,0.9247748790347412,0.7312264807537286,4,18,323,46,11,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.661634618242279,0.749826401204568,-0.587785252292473,-0.8090169943749475,-0.661634618242279,0.749826401204568,-0.9922222094179325,0.12447926388678757,-0.8263541987239091,-0.5631507242749192,1598,587482.8799999999,-270706.02,-0.00955828415519792,-0.06224845673764423,-0.5853166678350908,0.0,0.0,-0.0,0.0
2016-11-19,3049656.36,2797715.85,0.9173872462141932,2016,0.0,2750384.49,4067309.35,3331729.51,2846518.01,2894478.7285714285,3756834.6414285717,950545.3102772991,5384564.17,2666254.64,3541355.2114285715,725794.962679836,5384564.17,2666254.64,4089187.158666666,1532416.977139558,7748034.04,2019573.39,4826066.037444444,2572867.3981857616,15158669.18,2019573.39,0.9187240631591753,0.7337975037954152,5,19,324,46,11,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.6486295610349818,0.7611042586607742,-0.743144825477394,-0.6691306063588585,-0.6486295610349818,0.7611042586607742,-0.9873494423939866,0.1585593851031336,-0.8543221697498276,-0.5197438121555146,1599,-503353.0299999998,-492082.3999999999,-0.013784128747147545,-0.32677616202529847,-0.8736542916443635,0.0,0.0,-0.5000000000000004,0.8660254037844384
2016-11-20,2422645.76,2208447.77,0.9115850969478922,2016,0.0,3049656.36,4108240.53,3177194.93,3272036.28,2745688.9,3611455.6428571427,972709.2342030527,5384564.17,2666254.64,3521207.1292857146,735906.5500282777,5384564.17,2666254.64,4095958.437,1527176.503641451,7748034.04,2019573.39,4787491.225111111,2573189.644136558,15158669.18,2019573.39,0.881711984729579,0.7355015317451542,6,20,325,46,11,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.6354323008901775,0.7721565844991641,-0.8660254037844385,-0.5000000000000004,-0.6354323008901775,0.7721565844991641,-0.9813064702716094,0.1924515819708297,-0.8800122039735354,-0.47495107206705056,1600,299271.86999999965,-1017652.9900000002,-0.18994249757447856,0.14948729237093378,-0.6851219060175135,0.0,0.0,-0.5000000000000004,0.8660254037844384
2016-11-21,2849528.18,2622825.33,0.9204419694491316,2016,0.0,2422645.76,5384564.17,4013690.76,3948044.16,2572163.5457142857,3370656.39,1035821.9987102597,5384564.17,2422645.76,3467310.7600000002,788771.4440819079,5384564.17,2422645.76,4067645.419666667,1550671.1885020353,7748034.04,2019573.39,4756409.525555556,2584775.270986991,15158669.18,2019573.39,0.8286504948792239,0.7289764982116433,0,21,326,47,11,4,0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.622046748440868,0.7829801036770624,-0.9510565162951535,-0.30901699437494756,-0.622046748440868,0.7829801036770624,-0.9741004551724208,0.22611568550828692,-0.9033558023246836,-0.42889193791248537,1601,-627010.6000000001,-1685594.77,0.12227437501387071,0.2066015845032129,-1.060830736950587,0.0,0.0,-0.0,0.0
2016-11-22,2953802.19,3010640.25,1.019242337957641,2016,0.0,2849528.18,4067351.79,2902668.64,3383059.2,2633164.785714286,3008508.391428571,537781.729716456,4067351.79,2422645.76,3384156.29,788104.0526969432,5384564.17,2422645.76,4031028.220333333,1566482.2602681317,7748034.04,2019573.39,4734569.600666666,2592565.9622453204,15158669.18,2019573.39,0.7463377150904155,0.7147759089914901,1,22,327,47,11,4,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.6084768701151264,0.7935716089521472,-0.9945218953682733,-0.10452846326765423,-0.6084768701151264,0.7935716089521472,-0.9657399376548551,0.25951179706979915,-0.9242907221930933,-0.3816892202666591,1602,426882.4200000004,-2535035.9899999998,-0.14237573452304442,-0.14310502545138667,-0.7542377403821288,0.0,0.0,-0.0,0.0
2016-11-23,1781135.32,1682846.05,0.9448165061372203,2016,0.0,2953802.19,2666254.64,3088936.2,4380387.44,2897840.077142857,2849429.8771428573,270787.9683214463,3253737.52,2422645.76,3387808.6864285716,785816.1610558104,5384564.17,2422645.76,4016719.653333334,1574544.7453343028,7748034.04,2019573.39,4697470.161333333,2593907.6715777027,15158669.18,2019573.39,0.7093922710732896,0.7211985537055474,2,23,328,47,11,4,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208,-0.9945218953682734,0.10452846326765299,-0.594726686960764,0.8039279618328208,-0.9562348265919062,0.2926003356333468,-0.9427611433904202,-0.3334687789181884,1603,104274.00999999978,-1113549.6,0.24380238028877976,0.29480070582270546,-0.6750633581439768,0.0,0.0,-0.0,0.0
2016-11-24,1693041.1,1727778.84,1.0205179543485388,2016,0.0,1781135.32,3253737.52,3524443.54,4299274.8,3301134.2185714287,2722984.2600000002,489172.3243367628,3253737.52,1781135.32,3294394.3378571426,894319.6246169482,5384564.17,1781135.32,3930077.9159999997,1624562.7828761034,7748034.04,1781135.32,4619539.1234444445,2574710.68246262,15158669.18,1781135.32,0.6928575764145216,0.7131435084374287,3,24,329,47,11,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.5808002734538013,0.8140460935082175,-0.9510565162951536,0.30901699437494723,-0.5808002734538013,0.8140460935082175,-0.9455963874271429,0.32534208471197923,-0.9587178169872965,-0.28435918728100323,1604,-1172666.8699999999,-885119.3200000001,0.6551850341513675,-0.018517229608347247,-1.3227821163030267,0.0,0.0,-0.0,0.0
2016-11-25,3314537.94,3343367.28,1.0086978458300586,2016,0.0,1693041.1,2750384.49,3242466.89,4706906.11,3579410.6271428573,2500027.6285714284,557801.2864103899,3049656.36,1693041.1,3163579.8778571426,987200.1713639331,5384564.17,1693041.1,3843203.459333333,1673098.8703603223,7748034.04,1693041.1,4575235.576333334,2590508.6490216632,15158669.18,1693041.1,0.6505061870976492,0.6914572648939923,4,25,330,47,11,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.5667017562911184,0.8239230057575536,-0.8660254037844386,0.5000000000000001,-0.5667017562911184,0.8239230057575536,-0.9338372288229259,0.35769823883312357,-0.9721181966290611,-0.234491389570411,1605,-88094.21999999997,-1560696.42,0.7948685761069401,0.09481396955598176,-1.2851376552960414,0.0,0.0,-0.0,0.0
2016-11-26,3392192.14,3360164.37,0.9905583856461622,2016,0.0,3314537.94,3049656.36,4067309.35,4202633.76,3822506.9257142856,2580620.978571429,635365.3966598092,3314537.94,1693041.1,3168727.81,987830.8979156519,5384564.17,1693041.1,3796791.187,1667616.6873497954,7748034.04,1693041.1,4561378.800444445,2593915.337773461,15158669.18,1693041.1,0.6796847262518212,0.6946863982643238,5,26,331,47,11,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,-0.743144825477394,0.6691306063588585,-0.5524353131676203,0.8335557718385695,-0.9209712877166351,0.3896304495307867,-0.9829265519799824,-0.18399835165767947,1606,1621496.8399999999,564153.4499999997,0.13699340431225535,-0.10713456742395047,-0.2891871079596847,0.0,0.0,-0.5000000000000004,0.8660254037844384
2016-11-27,5299633.2,5281944.59,0.9966622954207472,2016,0.0,3392192.14,2422645.76,4108240.53,7095459.64,3997798.782857143,2629554.661428571,688479.8650458113,3392192.14,1693041.1,3120505.1521428567,956574.8213094327,5384564.17,1693041.1,3769776.466333334,1667379.8917886293,7748034.04,1693041.1,4430640.166666667,2337658.038410423,14043471.1,1693041.1,0.6975359639788393,0.7043011923242054,6,27,332,47,11,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.5380051715382992,0.8429415373547832,-0.5877852522924734,0.8090169943749473,-0.5380051715382992,0.8429415373547832,-0.9070138128026355,0.42110087079609054,-0.9911140639934546,-0.13301470653419684,1607,77654.20000000019,342535.78000000026,-0.2373852376108741,0.6883364207306023,-0.22645368832431448,0.0,0.0,-0.5000000000000004,0.8660254037844384
2016-11-28,5196318.58,5131257.93,0.9874794724383508,2016,0.0,5299633.2,2849528.18,5384564.17,7748034.04,3849140.598571428,3040552.867142857,1207483.511301349,5299633.2,1693041.1,3205604.6285714284,1094287.6514592455,5384564.17,1693041.1,3709915.5850000004,1573457.7419262978,7748034.04,1693041.1,4333486.4122222215,2103641.9675597106,13812380.3,1693041.1,0.8195746769647452,0.7397287827026044,0,28,333,48,11,4,0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.5234156073655503,0.8520775211013093,-0.40673664307580015,0.913545457642601,-0.5234156073655503,0.8520775211013093,-0.8919813464595485,0.4520722039323043,-0.9966589017541699,-0.08167639533042513,1608,1907441.06,2876987.4400000004,-0.24747681318688589,0.09197070142167696,1.0103338479581827,0.0,0.0,-0.0,0.0
2016-11-29,4921786.18,4962698.8,1.0083125553414432,2016,0.0,5196318.58,2953802.19,4067351.79,6231866.09,3633474.345714286,3375808.6385714286,1447535.7757287081,5299633.2,1693041.1,3192158.515,1066251.421332546,5299633.2,1693041.1,3624858.403,1407899.6362134172,7719179.86,1693041.1,4237752.393111111,1847934.6131241398,12534594.92,1693041.1,0.9312939329650884,0.7532668780245785,1,29,334,48,11,4,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.5086709438521042,0.8609610158889945,-0.20791169081775898,0.9781476007338057,-0.5086709438521042,0.8609610158889945,-0.8758917051442426,0.48250774176121897,-0.9995462806873573,-0.03012030484690885,1609,-103314.62000000011,2346790.4,-0.2759459052956725,-0.19568421384994306,1.1161734377788974,0.0,0.0,-0.0,0.0
2016-11-30,3832887.02,3897608.89,1.0168859321086905,2016,0.0,4921786.18,1781135.32,2666254.64,6154479.92,3181217.7600000002,3656949.208571429,1540066.8766514254,5299633.2,1693041.1,3253189.542857143,1141965.2021267042,5299633.2,1693041.1,3581189.0726666665,1343073.9632259777,7719179.86,1693041.1,4153165.629333333,1624631.7169914525,12403544.62,1693041.1,1.0211550226384274,0.7833035889250913,2,30,335,48,11,4,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.49377555015997737,0.8695893893466109,-1.133107779529596e-15,1.0,-0.49377555015997737,0.8695893893466109,-0.8587639582758032,0.5123714121284233,-0.9997685019798908,0.02151609743622352,1610,-274532.4000000004,1967983.9899999998,-0.21090918460763325,-0.012417816570894866,0.9981558306091309,0.0,0.0,-0.0,0.0
2016-12-01,2358573.02,2341309.79,0.9926806463681164,2016,0.0,3832887.02,1693041.1,3253737.52,7719179.86,2777341.602857143,3950056.5942857144,1300110.809339229,5299633.2,1693041.1,3336520.4271428576,1138400.999859006,5299633.2,1693041.1,3503802.6426666663,1253594.1258066122,7719179.86,1693041.1,4057936.1004444445,1366233.0580114904,8489123.16,1693041.1,1.1273627533083321,0.8222210366440758,3,1,336,48,12,4,0,0,1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.4787338401157883,0.8779600847008883,0.20129852008866006,0.9795299412524945,-0.4787338401157883,0.8779600847008883,-0.840618405634478,0.5416278206559817,-0.9973249731081556,0.07309512989807726,1611,-1088899.1599999997,2051751.7,-0.13786327524161898,0.254237557086708,0.2625126989340231,0.0,0.0,-0.0,0.0
2016-12-02,907573.74,925477.21,1.0197267386780051,2016,0.0,2358573.02,3314537.94,2750384.49,2019573.39,2350170.0185714285,4045132.582857143,1119311.8138630118,5299633.2,2358573.02,3272580.1057142853,1168158.6394440406,5299633.2,1693041.1,3325115.748,985371.0022451082,5384564.17,1693041.1,4057884.840888889,1366297.442616183,8489123.16,1693041.1,1.2165388784706845,0.8064743663345092,4,2,337,48,12,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.4635502709028512,0.8860706215341378,0.39435585511331855,0.9189578116202306,-0.4635502709028512,0.8860706215341378,-0.8214765533024146,0.5702422926917865,-0.9922222094179325,0.12447926388678732,1612,-1474314.0,665531.9199999999,1.4644222352731289,-0.7383694347549499,-0.9808921977587945,0.0,0.0,-0.0,0.0
2016-12-03,1333890.05,1218185.92,0.9132581204875168,2016,0.0,907573.74,3392192.14,3049656.36,2167731.38,2100910.787142857,3701280.554285714,1632994.2364294352,5299633.2,907573.74,3140950.766428571,1324843.3514700627,5299633.2,907573.74,3288049.093,1054654.2946326577,5384564.17,907573.74,4036250.0142222224,1400550.1101988323,8489123.16,907573.74,1.1256767917989547,0.7781853837995758,5,3,338,48,12,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.4482293417404106,0.893918596519257,0.5712682150947923,0.8207634412072763,-0.4482293417404106,0.893918596519257,-0.8013610881746766,0.5981809144059164,-0.9844738167520922,0.17553149042142815,1613,-1450999.28,-2406964.2,0.13423011166694596,0.07336103294567535,-2.2571143597619456,0.0,0.0,-2.4492935982947064e-16,1.0
2016-12-04,2237557.76,2224630.3,0.9942225133888836,2016,0.0,1333890.05,5299633.2,2422645.76,2921457.72,2038571.8657142855,3407237.3985714284,1866538.3988929044,5299633.2,907573.74,3018396.0300000003,1410526.0135431942,5299633.2,907573.74,3260254.3819999998,1095398.2768510003,5384564.17,907573.74,4018722.1958888895,1424453.0266864733,8489123.16,907573.74,1.0450832969914612,0.7510835242823652,6,4,339,48,12,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.4327755925504317,0.9015016841318838,0.72479278722912,0.6889669190756866,-0.4327755925504317,0.9015016841318838,-0.7802958510707761,0.6254105729852455,-0.9741004551724209,0.2261156855082867,1614,426316.31000000006,-2058302.09,-0.018232177225029216,0.34770283207322344,-1.7585971903642246,0.0,0.0,-2.4492935982947064e-16,1.0
2016-12-05,1925286.27,1939563.58,1.0074156816170512,2016,0.0,2237557.76,5196318.58,2849528.18,3331729.51,2137783.8742857142,2969798.0500000003,1700554.314977132,5196318.58,907573.74,3005175.458571429,1417390.0799609898,5299633.2,907573.74,3237457.716666667,1109715.072577647,5384564.17,907573.74,3997384.715666667,1436674.935994148,8489123.16,907573.74,0.9173241196977665,0.75178539778607,0,5,340,49,12,4,0,0,0,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.41719360261231697,0.9088176373395028,0.8486442574947509,0.5289640103269624,-0.41719360261231697,0.9088176373395028,-0.7583058084785628,0.6518989958787123,-0.9611297838723006,0.2760969730974692,1615,903667.7099999997,-3062075.4400000004,-0.06559113071288265,0.14043393035994312,-0.9010420614942984,0.0,0.0,-0.0,0.0
2016-12-06,2605334.49,2510982.32,0.9637850071220604,2016,0.0,1925286.27,4921786.18,2953802.19,3177194.93,2223293.714285714,2502507.7199999997,1411642.0278993528,4921786.18,907573.74,2939158.179285714,1446423.9444495365,5299633.2,907573.74,3190576.275333333,1135015.2569999716,5384564.17,907573.74,3969245.441,1452272.2618201629,8489123.16,907573.74,0.7843434865817601,0.7404828507015238,1,6,341,49,12,4,0,0,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.4014879892059737,0.9158642882672868,0.9377521321470804,0.3473052528448203,-0.4014879892059737,0.9158642882672868,-0.7354170229639866,0.6776147890466879,-0.945596387427143,0.325342084711979,1616,-312271.48999999976,-3271032.31,0.09627978810153694,-0.046382690892574636,-1.1147779710712324,0.0,0.0,-0.0,0.0
2016-12-07,2299467.49,2274139.79,0.9889854063559732,2016,0.0,2605334.49,3832887.02,1781135.32,4013690.76,2216317.3257142855,2171586.05,944060.4063891891,3832887.02,907573.74,2914267.6292857146,1449148.2699468338,5299633.2,907573.74,3171514.260666667,1140038.6782588789,5384564.17,907573.74,3967887.9962222227,1453502.5385295448,8489123.16,907573.74,0.6847158396643992,0.734463178411373,2,7,342,49,12,4,0,0,0,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.38566340624360745,0.9226395488404875,0.9884683243281114,0.1514277775045767,-0.38566340624360745,0.9226395488404875,-0.7116566222817752,0.7025274741691564,-0.9275416835791964,0.3737197147904696,1617,680048.2200000002,-2316451.6899999995,-0.030771949443921715,0.26328124286664306,-0.49663207175686214,0.0,0.0,-0.0,0.0
2016-12-08,2075549.34,2136761.21,1.0294918886389854,2016,0.0,2299467.49,2358573.02,1693041.1,2902668.64,2302135.525714286,1952526.1171428573,614820.0652711636,2605334.49,907573.74,2951291.355714286,1424381.080173368,5299633.2,907573.74,3114373.485,1139331.4693842428,5384564.17,907573.74,3960658.115777778,1460224.4812667542,8489123.16,907573.74,0.6269402583045852,0.7451517574711738,3,8,343,49,12,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.3697245428906732,0.9291414114031743,0.9987165071710528,-0.05064916883871264,-0.3697245428906732,0.9291414114031743,-0.687052767223667,0.7266075247685656,-0.9070138128026363,0.4211008707960887,1618,-305867.0,-1533419.5299999998,-0.17340731187908653,-0.27680810167846537,-0.7152492640622069,0.0,0.0,-0.0,0.0
2016-12-09,2553283.93,2600587.96,1.0185267409723602,2016,0.0,2075549.34,907573.74,3314537.94,3088936.2,2504235.5914285714,1912094.162857143,592570.6289142492,2605334.49,907573.74,2978613.3728571427,1401880.0144975027,5299633.2,907573.74,3086802.841666667,1154537.408010501,5384564.17,907573.74,3938381.3804444447,1473608.1362493061,8489123.16,907573.74,0.6194416232378269,0.7563039444699488,4,9,344,49,12,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.3536761221763721,0.935367949313148,0.9680771188662043,-0.2506525322587204,-0.3536761221763721,0.935367949313148,-0.6616346182422791,0.7498264012045678,-0.8840675099433648,0.467359217158,1619,-223918.15000000014,-283023.67999999993,0.5194466483723851,0.06417114149136893,-0.8758949642084358,0.0,0.0,-0.0,0.0
2016-12-10,2913080.54,2889190.43,0.9917990218011618,2016,0.0,2553283.93,1333890.05,3392192.14,3524443.54,2645027.7114285715,2147195.618571429,432433.7863977476,2605334.49,1333890.05,2924238.0864285715,1402611.435060993,5299633.2,907573.74,3068947.7660000003,1158637.962770986,5384564.17,907573.74,3929154.891111111,1479707.2669828564,8489123.16,907573.74,0.6996520574118569,0.7442409799226902,5,10,345,49,12,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0.8978045395707416,-0.4403941515576344,-0.33752289959411347,0.941317317512847,-0.6354323008901778,0.772156584499164,-0.8587639582758033,0.5123714121284231,1620,477734.5900000001,1645710.1900000002,0.079229588718551,0.14098942542095833,-0.44506036619647754,0.0,0.0,-2.4492935982947064e-16,1.0
2016-12-11,2853330.5,2812545.24,0.985706086273567,2016,0.0,2913080.54,2237557.76,5299633.2,3242466.89,2688468.715714286,2372794.2600000002,339323.93903446436,2913080.54,1925286.27,2890015.8292857143,1396145.5760866776,5299633.2,907573.74,3048568.9993333337,1155723.0204886128,5384564.17,907573.74,3908281.3674444444,1480653.1496934902,8489123.16,907573.74,0.7783305086809186,0.7394595111189338,6,11,346,49,12,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.32126966169236515,0.9469877530760751,0.7907757369376989,-0.6121059825476626,-0.32126966169236515,0.9469877530760751,-0.6084768701151273,0.7935716089521465,-0.8311706263658072,0.5560174366570456,1621,359796.60999999987,1579190.49,0.32593971785937387,-0.08000600571402518,-0.11723263873038638,0.0,0.0,-2.4492935982947064e-16,1.0
2016-12-12,3248145.42,3217430.0,0.9905437053985102,2016,0.0,2853330.5,1925286.27,5196318.58,4067309.35,2783148.8200000003,2460761.7942857146,376231.8812944391,2913080.54,1925286.27,2715279.9221428568,1212357.053392894,5196318.58,907573.74,3035597.7863333332,1155655.5000808814,5384564.17,907573.74,3876928.668,1472674.7107745076,8489123.16,907573.74,0.8106349943211795,0.7003688111557614,0,12,347,50,12,4,0,0,0,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.3049212246562894,0.9523775757303973,0.6513724827222223,-0.758758122692791,-0.3049212246562894,0.9523775757303973,-0.5808002734538015,0.8140460935082173,-0.8013610881746767,0.5981809144059161,1622,-59750.04000000004,615772.7400000002,-0.03649720967825731,0.25438731927961106,-0.15771766440827326,0.0,0.0,-0.0,0.0
2016-12-13,3823629.31,3830277.56,1.0017387276487846,2016,0.0,3248145.42,2605334.49,4921786.18,4108240.53,2814640.104285714,2649741.672857143,394239.29839923495,3248145.42,2075549.34,2576124.6964285714,998645.9858252764,4921786.18,907573.74,3008292.322,1140009.5206143372,5384564.17,907573.74,3850353.332555555,1462045.0865670457,8489123.16,907573.74,0.8808125638187678,0.669061894825829,1,13,348,50,12,4,0,0,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.2884824328806098,0.9574851883550389,0.48530196253108104,-0.8743466161445821,-0.2884824328806098,0.9574851883550389,-0.5524353131676212,0.8335557718385689,-0.769414826883939,0.6387494220515257,1623,394814.9199999999,1322859.15,-0.18244076954455574,0.010063453865391281,0.2103956972839523,0.0,0.0,-0.0,0.0
2016-12-14,2792734.55,2831410.87,1.013848906620932,2016,0.0,3823629.31,2299467.49,3832887.02,5384564.17,2942669.817142857,2823783.79,591122.2833707198,3823629.31,2075549.34,2497684.9200000004,828939.0926437421,3832887.02,907573.74,2998805.2813333333,1131694.1485673953,5384564.17,907573.74,3844114.2195555554,1460934.9522739968,8489123.16,907573.74,0.9416362601390631,0.6497426396161476,2,14,349,50,12,4,0,0,0,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.27195815753410524,0.9623090774541487,0.29936312297335804,-0.9541392564000488,-0.27195815753410524,0.9623090774541487,-0.5234156073655497,0.8520775211013096,-0.7354170229639855,0.677614789046689,1624,575483.8900000001,1218294.8199999998,-0.10071365960961598,0.31067402959485363,0.7288400578113787,0.0,0.0,-0.0,0.0
2016-12-15,2707101.38,2742933.88,1.0132364824844498,2016,0.0,2792734.55,2075549.34,2358573.02,4067351.79,2953619.1057142853,2894250.512857143,545870.9986544121,3823629.31,2075549.34,2423388.315,742129.4771018358,3823629.31,907573.74,2912410.9606666667,1038366.0580252067,5299633.2,907573.74,3833872.2328888886,1465078.9570049846,8489123.16,907573.74,0.9937644624832147,0.6320993939784814,3,15,350,50,12,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.2553532951161881,0.9668478136052773,0.10116832198743272,-0.994869323391895,-0.2553532951161881,0.9668478136052773,-0.49377555015997915,0.8695893893466099,-0.6994583270516481,0.7146733860429599,1625,-1030894.7600000002,493267.0599999996,-0.043881751236724505,-0.24462748300759826,-0.11525454799078244,0.0,0.0,-0.0,0.0
2016-12-16,2646651.72,2651717.38,1.0019139881389454,2016,0.0,2707101.38,2553283.93,907573.74,2666254.64,2978073.7071428574,2984472.2328571426,427321.96277221723,3823629.31,2553283.93,2448283.1978571424,745625.4781815958,3823629.31,907573.74,2867069.280333333,1015644.9574581399,5299633.2,907573.74,3819300.000333333,1469735.8588260957,8489123.16,907573.74,1.0409487672059845,0.6410292979455555,4,16,351,50,12,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.23867276600594997,0.9711000518829505,-0.10116832198743204,-0.9948693233918952,-0.23867276600594997,0.9711000518829505,-0.4635502709028506,0.8860706215341381,-0.661634618242278,0.7498264012045689,1626,-85633.16999999993,631552.0399999998,0.2887161478995024,-0.344474051505635,-0.15750376069771888,0.0,0.0,-0.0,0.0
2016-12-17,3238132.58,3280502.46,1.013084664989227,2016,0.0,2646651.72,2913080.54,1333890.05,3253737.52,3232109.978571429,2997810.488571428,412831.350176789,3823629.31,2646651.72,2572503.0535714286,599806.5085169682,3823629.31,1333890.05,2866415.8496666667,1015784.9059696316,5299633.2,907573.74,3799466.351777778,1473418.718261626,8489123.16,907573.74,1.0458393498347531,0.6770695711958977,5,17,352,50,12,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.22192151300416674,0.9750645322571945,-0.2993631229733582,-0.9541392564000488,-0.22192151300416674,0.9750645322571945,-0.4327755925504335,0.9015016841318829,-0.6220467484408684,0.7829801036770622,1627,-60449.65999999968,93367.79000000004,0.20994485219017267,0.22034012475267467,-0.2163490797856318,0.0,0.0,-2.4492935982947064e-16,1.0
2016-12-18,3271429.4,3285398.32,1.0042699744643733,2016,0.0,3238132.58,2853330.5,2237557.76,2750384.49,3322147.864285714,3044246.4942857143,419932.4880639642,3823629.31,2646651.72,2708520.3771428573,505878.7131202712,3823629.31,1925286.27,2865895.685,1015583.701958662,5299633.2,907573.74,3780527.595666667,1469509.1859508487,8489123.16,907573.74,1.0622321357400362,0.7164397848192994,6,18,353,50,12,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.20510449986861926,0.9787400799669153,-0.4853019625310808,-0.8743466161445822,-0.20510449986861926,0.9787400799669153,-0.4014879892059731,0.9158642882672872,-0.5808002734538003,0.8140460935082183,1628,591480.8599999999,325052.04000000004,0.13624204447870591,-0.15469994949070087,0.3665250774329064,0.0,0.0,-2.4492935982947064e-16,1.0
