Date,Revenue,COGS,COGS_margin,Year,Covid_Decay_Shock
2016-11-16,2666254.64,2184170.77,0.8191906118914433,2016,0.0
2016-11-17,3253737.52,2657687.82,0.8168107610597919,2016,0.0
2016-11-18,2750384.49,2341586.51,0.8513669701504168,2016,0.0
2016-11-19,3049656.36,2797715.85,0.9173872462141932,2016,0.0
2016-11-20,2422645.76,2208447.77,0.9115850969478922,2016,0.0
2016-11-21,2849528.18,2622825.33,0.9204419694491317,2016,0.0
2016-11-22,2953802.19,3010640.25,1.019242337957641,2016,0.0
2016-11-23,1781135.32,1682846.05,0.9448165061372203,2016,0.0
2016-11-24,1693041.1,1727778.84,1.0205179543485388,2016,0.0
2016-11-25,3314537.94,3343367.28,1.0086978458300586,2016,0.0
2016-11-26,3392192.14,3360164.37,0.9905583856461622,2016,0.0
2016-11-27,5299633.2,5281944.59,0.9966622954207471,2016,0.0
2016-11-28,5196318.58,5131257.93,0.9874794724383507,2016,0.0
2016-11-29,4921786.18,4962698.8,1.0083125553414432,2016,0.0
2016-11-30,3832887.02,3897608.89,1.0168859321086903,2016,0.0
2016-12-01,2358573.02,2341309.79,0.9926806463681163,2016,0.0
2016-12-02,907573.74,925477.21,1.0197267386780053,2016,0.0
2016-12-03,1333890.05,1218185.92,0.9132581204875169,2016,0.0
2016-12-04,2237557.76,2224630.3,0.9942225133888835,2016,0.0
2016-12-05,1925286.27,1939563.58,1.0074156816170512,2016,0.0
2016-12-06,2605334.49,2510982.32,0.9637850071220604,2016,0.0
2016-12-07,2299467.49,2274139.79,0.9889854063559732,2016,0.0
2016-12-08,2075549.34,2136761.21,1.0294918886389854,2016,0.0
2016-12-09,2553283.93,2600587.96,1.0185267409723602,2016,0.0
2016-12-10,2913080.54,2889190.43,0.9917990218011618,2016,0.0
2016-12-11,2853330.5,2812545.24,0.985706086273567,2016,0.0
2016-12-12,3248145.42,3217430.0,0.9905437053985102,2016,0.0
2016-12-13,3823629.31,3830277.56,1.0017387276487846,2016,0.0
2016-12-14,2792734.55,2831410.87,1.013848906620932,2016,0.0
2016-12-15,2707101.38,2742933.88,1.0132364824844498,2016,0.0
2016-12-16,2646651.72,2651717.38,1.0019139881389454,2016,0.0
2016-12-17,3238132.58,3280502.46,1.0130846649892267,2016,0.0
2016-12-18,3271429.4,3285398.32,1.0042699744643733,2016,0.0
2016-12-19,4135316.35,4095588.8,0.9903931049918345,2016,0.0
2016-12-20,4293749.29,4224108.67,0.983780930069161,2016,0.0
2016-12-21,4279775.59,4100591.43,0.9581323468411109,2016,0.0
2016-12-22,3117384.48,3057416.11,0.9807632422677616,2016,0.0
2016-12-23,2500798.47,2509747.01,1.0035782731424974,2016,0.0
2016-12-24,2034069.49,2007308.18,0.9868434632486425,2016,0.0
2016-12-25,3488378.94,3406046.44,0.9763980629925486,2016,0.0
2016-12-26,3839559.68,3806837.33,0.9914775774497142,2016,0.0
2016-12-27,5844260.6,5750792.35,0.984006830564674,2016,0.0
2016-12-28,7554359.22,7421332.69,0.9823907592787202,2016,0.0
2016-12-29,7928143.58,7951767.41,1.0029797429576823,2016,0.0
2016-12-30,5840732.73,5741938.39,0.9830852832055541,2016,0.0
2016-12-31,4969730.15,4920694.41,0.9901331181935502,2016,0.0
2017-01-01,3998895.08,3583814.01,0.8962010601188366,2017,0.0
2017-01-02,1748553.87,1374452.07,0.7860507437497479,2017,0.0
2017-01-03,1891837.91,1573537.28,0.8317505805769587,2017,0.0
2017-01-04,847466.28,682698.81,0.8055763705430262,2017,0.0
2017-01-05,1464435.52,1145400.53,0.782144733828909,2017,0.0
2017-01-06,2311449.24,1842665.52,0.797190562575365,2017,0.0
2017-01-07,2148635.45,1767280.58,0.82251299539901,2017,0.0
2017-01-08,2907768.3,2272946.44,0.7816807274499828,2017,0.0
2017-01-09,3437216.12,2814472.11,0.8188231440041075,2017,0.0
2017-01-10,3014515.71,2440786.22,0.8096777243201032,2017,0.0
2017-01-11,2227157.79,1674420.56,0.7518194568513262,2017,0.0
2017-01-12,2704158.21,2101198.8,0.7770250986905088,2017,0.0
2017-01-13,3136819.59,2599219.64,0.8286162354654257,2017,0.0
2017-01-14,2056300.58,1704845.73,0.82908391243074,2017,0.0
2017-01-15,2415343.55,1994964.86,0.8259549081537491,2017,0.0
2017-01-16,3848368.92,3102404.56,0.8061609020582153,2017,0.0
2017-01-17,2829843.68,2229864.7,0.7879815820780602,2017,0.0
2017-01-18,2138817.82,1652537.47,0.7726405935779982,2017,0.0
2017-01-19,2663777.41,2187863.56,0.8213387319025278,2017,0.0
2017-01-20,2871845.05,2318588.01,0.8073513611049454,2017,0.0
2017-01-21,2790303.1,2232164.85,0.7999721786496958,2017,0.0
2017-01-22,2438538.62,2064760.98,0.8467206395935611,2017,0.0
2017-01-23,3466339.69,2719480.1,0.7845394113696919,2017,0.0
2017-01-24,2856042.21,2288079.89,0.8011365805409438,2017,0.0
2017-01-25,2345949.16,1953862.54,0.832866531515116,2017,0.0
2017-01-26,3398297.86,2689465.29,0.7914154087717314,2017,0.0
2017-01-27,3893498.97,3118864.85,0.8010442211571973,2017,0.0
2017-01-28,5454445.79,4466542.85,0.8188811516265889,2017,0.0
2017-01-29,6530902.38,5313138.23,0.8135381484602746,2017,0.0
2017-01-30,5647441.37,4545794.61,0.8049299341375898,2017,0.0
2017-01-31,5786663.6,4731579.01,0.8176696170829768,2017,0.0
2017-02-01,3754242.39,3007642.45,0.8011316632115488,2017,0.0
2017-02-02,2084558.98,1704689.79,0.8177699966061887,2017,0.0
2017-02-03,2527455.7,2118774.82,0.8383034448437612,2017,0.0
2017-02-04,2511052.37,2067059.03,0.8231843567643314,2017,0.0
2017-02-05,2436308.96,2039899.33,0.8372909033671986,2017,0.0
2017-02-06,2567404.94,2085607.67,0.8123407560320423,2017,0.0
2017-02-07,2738634.88,2219123.05,0.810302631506687,2017,0.0
2017-02-08,1933130.03,1586818.66,0.820854590935096,2017,0.0
2017-02-09,2516914.69,2076822.36,0.8251461077530602,2017,0.0
2017-02-10,2588464.94,2130151.17,0.8229399352034492,2017,0.0
2017-02-11,3014037.02,2552520.25,0.8468775376886379,2017,0.0
2017-02-12,3603536.48,2886850.52,0.8011159415264196,2017,0.0
2017-02-13,4440040.43,3602625.97,0.8113948570508851,2017,0.0
2017-02-14,3875527.43,3254271.21,0.8396976331038379,2017,0.0
2017-02-15,2042667.61,1725509.05,0.844733152644448,2017,0.0
2017-02-16,3533527.8,2858753.36,0.8090366120792937,2017,0.0
2017-02-17,3023518.61,2507056.83,0.8291851823594366,2017,0.0
2017-02-18,3277433.63,2800726.99,0.8545488043948583,2017,0.0
2017-02-19,4520643.56,3744775.49,0.8283722085799661,2017,0.0
2017-02-20,5623470.83,4661358.55,0.8289113060092106,2017,0.0
2017-02-21,5243661.46,4397106.06,0.8385564349533732,2017,0.0
2017-02-22,4461426.24,3673004.77,0.8232803978846011,2017,0.0
2017-02-23,5005082.74,4050645.07,0.8093063152838108,2017,0.0
2017-02-24,5197080.94,4291124.12,0.8256796785620198,2017,0.0
2017-02-25,7193655.77,5984598.22,0.8319272441361203,2017,0.0
2017-02-26,6951383.99,5568547.06,0.8010702714755367,2017,0.0
2017-02-27,7418488.93,6084966.92,0.8202434454532508,2017,0.0
2017-02-28,5900508.14,4852701.48,0.822420944918822,2017,0.0
2017-03-01,4138759.12,3461752.84,0.8364228841614729,2017,0.0
2017-03-02,1084768.59,894235.96,0.8243564279456136,2017,0.0
2017-03-03,1291387.67,1088338.93,0.8427670135645634,2017,0.0
2017-03-04,1414852.54,1091358.11,0.771358201046167,2017,0.0
2017-03-05,2359240.19,1784452.73,0.7563675532333145,2017,0.0
2017-03-06,3890607.23,3160109.06,0.8122405766464378,2017,0.0
2017-03-07,3220221.21,2644266.94,0.8211445014362848,2017,0.0
2017-03-08,4553707.12,3607122.81,0.7921288556651839,2017,0.0
2017-03-09,4967983.41,4034647.4,0.8121298054012623,2017,0.0
2017-03-10,6057343.95,4929376.63,0.8137851623895321,2017,0.0
2017-03-11,4368486.87,3465509.34,0.7932974146720967,2017,0.0
2017-03-12,3116003.75,2481856.51,0.7964870100044006,2017,0.0
2017-03-13,4924647.72,4152542.23,0.8432160970896818,2017,0.0
2017-03-14,5669415.23,4519981.15,0.7972570303339732,2017,0.0
2017-03-15,7298281.44,5862653.36,0.8032923104154778,2017,0.0
2017-03-16,7437742.79,6020449.52,0.8094457807944713,2017,0.0
2017-03-17,7834618.24,6274517.1,0.8008708156276418,2017,0.0
2017-03-18,5974783.9,4875618.15,0.8160325514032399,2017,0.0
2017-03-19,5122059.27,4468071.53,0.872319372829124,2017,0.0
2017-03-20,5574811.65,4750949.98,0.8522171291652517,2017,0.0
2017-03-21,6395400.59,5699224.23,0.8911442136887316,2017,0.0
2017-03-22,6704488.72,5884865.16,0.8777500277455907,2017,0.0
2017-03-23,8227253.04,7586583.97,0.9221284349849047,2017,0.0
2017-03-24,8043513.7,7275137.93,0.9044726224560293,2017,0.0
2017-03-25,5949599.34,5438511.57,0.9140971112854803,2017,0.0
2017-03-26,5631526.96,5140078.21,0.9127325939322148,2017,0.0
2017-03-27,6690279.11,5981854.17,0.8941113026299435,2017,0.0
2017-03-28,7528150.84,6808020.58,0.9043416802737709,2017,0.0
2017-03-29,8839810.76,8216778.38,0.9295197151935412,2017,0.0
2017-03-30,17516038.82,16224964.49,0.926291877788839,2017,0.0
2017-03-31,16556662.03,15209810.1,0.9186519645349069,2017,0.0
2017-04-01,15808755.61,14645912.76,0.9264431130009733,2017,0.0
2017-04-02,14750037.65,13407725.54,0.9089960214440537,2017,0.0
2017-04-03,11986923.68,10898039.76,0.9091606863388322,2017,0.0
2017-04-04,3822590.98,3438348.87,0.8994812387696264,2017,0.0
2017-04-05,4629254.97,4199168.99,0.9070939097571462,2017,0.0
2017-04-06,3991728.43,3603945.57,0.9028533962667394,2017,0.0
2017-04-07,3428956.51,3033332.62,0.8846226574043076,2017,0.0
2017-04-08,3512061.04,3104040.68,0.883823101206692,2017,0.0
2017-04-09,5195329.1,4683867.18,0.9015535089009087,2017,0.0
2017-04-10,4956146.85,4458418.44,0.8995735144530677,2017,0.0
2017-04-11,6400896.15,5775011.4,0.9022191994163192,2017,0.0
2017-04-12,6346191.53,5932271.71,0.9347766580880359,2017,0.0
2017-04-13,6080699.31,5675033.32,0.9332862933490459,2017,0.0
2017-04-14,5046450.29,4501125.15,0.8919388662005427,2017,0.0
2017-04-15,5118767.2,4382670.97,0.8561965799108816,2017,0.0
2017-04-16,5550880.17,4613246.21,0.8310837324380577,2017,0.0
2017-04-17,6659045.31,5533903.49,0.8310355662679821,2017,0.0
2017-04-18,8056843.67,6512827.94,0.8083597258130739,2017,0.0
2017-04-19,8628781.58,6869166.87,0.7960761095079196,2017,0.0
2017-04-20,7240460.1,5704449.86,0.7878573711082256,2017,0.0
2017-04-21,5516371.41,4399591.55,0.7975517279392179,2017,0.0
2017-04-22,5307716.56,4273571.86,0.8051620337465798,2017,0.0
2017-04-23,7933547.43,6292750.65,0.7931824578503844,2017,0.0
2017-04-24,7075130.23,5783275.04,0.8174089878201436,2017,0.0
2017-04-25,8289377.68,6751931.23,0.8145281214886086,2017,0.0
2017-04-26,11677117.94,9490915.85,0.8127789664167766,2017,0.0
2017-04-27,10910842.34,8767860.5,0.8035915309541536,2017,0.0
2017-04-28,8873238.46,7052027.5,0.7947523930287792,2017,0.0
2017-04-29,13969061.08,11193381.32,0.8012980440056892,2017,0.0
2017-04-30,12763691.95,10213945.04,0.8002343741929622,2017,0.0
2017-05-01,10437173.89,8248934.13,0.7903417358891967,2017,0.0
2017-05-02,10668293.77,8545428.77,0.8010117601026654,2017,0.0
2017-05-03,11066087.91,8850240.81,0.7997623805249529,2017,0.0
2017-05-04,5096072.55,4205229.55,0.8251902830543494,2017,0.0
2017-05-05,5663567.39,4486107.35,0.7920992267031186,2017,0.0
2017-05-06,3743378.15,2996412.53,0.8004568093127327,2017,0.0
2017-05-07,4893557.72,3947883.38,0.8067511626285672,2017,0.0
2017-05-08,5867384.27,4768855.8,0.8127737302605544,2017,0.0
2017-05-09,6383091.75,5203605.53,0.815217097576578,2017,0.0
2017-05-10,7501996.22,6032076.17,0.8040628111646796,2017,0.0
2017-05-11,10239562.28,8268973.88,0.8075515001408831,2017,0.0
2017-05-12,8320439.9,6726540.41,0.8084356705707351,2017,0.0
2017-05-13,7357524.23,5896933.82,0.8014834386756753,2017,0.0
2017-05-14,6662133.39,5287890.68,0.7937233271157904,2017,0.0
2017-05-15,7541584.53,6196974.67,0.8217072480390271,2017,0.0
2017-05-16,6978902.38,5556954.23,0.7962504599469695,2017,0.0
2017-05-17,7526190.32,5942140.35,0.7895283134429159,2017,0.0
2017-05-18,10554187.11,8417567.55,0.7975571649686246,2017,0.0
2017-05-19,8723026.23,6978931.62,0.8000585388587098,2017,0.0
2017-05-20,6210104.92,4916762.05,0.7917357457464663,2017,0.0
2017-05-21,7924193.43,6410830.66,0.8090199610384827,2017,0.0
2017-05-22,7701304.95,6167091.35,0.8007852422465104,2017,0.0
2017-05-23,8875094.41,7259320.81,0.8179429394937557,2017,0.0
2017-05-24,9809118.2,7989958.15,0.8145439770518823,2017,0.0
2017-05-25,12997641.6,10345551.33,0.7959560394402628,2017,0.0
2017-05-26,10924584.92,8936147.49,0.8179850818533433,2017,0.0
2017-05-27,6842735.97,5377732.71,0.7859038743533459,2017,0.0
2017-05-28,6133951.19,4817050.8,0.7853096072647424,2017,0.0
2017-05-29,7513494.18,5975112.76,0.7952508668876084,2017,0.0
2017-05-30,15437626.24,12468271.46,0.8076547045616257,2017,0.0
2017-05-31,17314841.86,13846685.08,0.7997003490969221,2017,0.0
2017-06-01,17639270.88,14102311.81,0.7994838282113848,2017,0.0
2017-06-02,17528852.88,14154253.77,0.8074831745635599,2017,0.0
2017-06-03,15308256.14,12312510.57,0.8043052361678082,2017,0.0
2017-06-04,4982217.86,4015671.63,0.8060008098481666,2017,0.0
2017-06-05,6879970.92,5535512.4,0.8045836914671146,2017,0.0
2017-06-06,5342823.74,4216558.08,0.7892002965458111,2017,0.0
2017-06-07,7640608.49,6119021.16,0.8008552156557364,2017,0.0
2017-06-08,7229728.05,5870597.71,0.8120080962104792,2017,0.0
2017-06-09,6070420.59,4805414.43,0.7916114474697378,2017,0.0
2017-06-10,6331260.25,5062026.02,0.7995289752936628,2017,0.0
2017-06-11,6522568.24,5237226.84,0.8029393710107048,2017,0.0
2017-06-12,6628740.01,5335810.64,0.8049509608086137,2017,0.0
2017-06-13,9097973.24,7325847.9,0.805217569534201,2017,0.0
2017-06-14,10026676.46,8103723.85,0.808216349887089,2017,0.0
2017-06-15,7940593.56,6369139.96,0.8020987237130419,2017,0.0
2017-06-16,7143718.68,5840484.65,0.8175692397226371,2017,0.0
2017-06-17,7455304.37,6136710.77,0.8231334987065054,2017,0.0
2017-06-18,7827068.5,6257008.19,0.7994063409563875,2017,0.0
2017-06-19,7342525.83,5820728.91,0.7927420406500634,2017,0.0
2017-06-20,8225238.75,6368214.24,0.7742284976226375,2017,0.0
2017-06-21,10655514.59,8609715.32,0.8080055868986428,2017,0.0
2017-06-22,9198620.13,7431185.52,0.8078587239149312,2017,0.0
2017-06-23,6526283.84,5230359.86,0.8014300309684356,2017,0.0
2017-06-24,7602436.11,6685562.91,0.8793974475110715,2017,0.0
2017-06-25,7066545.51,6587328.34,0.9321850868544113,2017,0.0
2017-06-26,7983541.46,7671373.55,0.9608985671880008,2017,0.0
2017-06-27,9250037.34,9101777.72,0.9839719976741198,2017,0.0
2017-06-28,11067229.74,10779722.88,0.9740217862324778,2017,0.0
2017-06-29,14575854.67,14163551.21,0.9717132566607842,2017,0.0
2017-06-30,10343460.86,10016805.64,0.9684191563712266,2017,0.0
2017-07-01,9399552.7,9077728.29,0.9657617314066445,2017,0.0
2017-07-02,8465410.55,8425628.54,0.9953006402034451,2017,0.0
2017-07-03,7335280.55,7353625.52,1.002500922749301,2017,0.0
2017-07-04,1548331.57,1505172.52,0.9721254472645029,2017,0.0
2017-07-05,2498941.43,2468637.84,0.987873429270409,2017,0.0
2017-07-06,3806545.74,3785638.98,0.994507681917412,2017,0.0
2017-07-07,3910669.38,3735165.73,0.9551218390136575,2017,0.0
2017-07-08,2775904.89,2709365.34,0.9760296002072317,2017,0.0
2017-07-09,4305575.04,4091213.73,0.9502130823389389,2017,0.0
2017-07-10,4406742.02,4296558.78,0.974996666584989,2017,0.0
2017-07-11,4944810.32,4863855.67,0.9836283608953477,2017,0.0
2017-07-12,4751983.65,4543652.2,0.9561590558081992,2017,0.0
2017-07-13,6163660.52,5965250.9,0.9678097748316614,2017,0.0
2017-07-14,4470547.96,4429144.59,0.9907386364332841,2017,0.0
2017-07-15,4914470.82,4964833.31,1.0102477951023827,2017,0.0
2017-07-16,5679726.46,5555676.19,0.978159111909062,2017,0.0
2017-07-17,5903451.12,5721733.07,0.969218335799484,2017,0.0
2017-07-18,5722567.0,5454385.63,0.9531361764746485,2017,0.0
2017-07-19,5823778.88,5343161.22,0.9174732300275796,2017,0.0
2017-07-20,7767875.77,6983084.24,0.8989696085214298,2017,0.0
2017-07-21,7742137.96,6801188.17,0.8784638306806922,2017,0.0
2017-07-22,5031209.52,4280297.37,0.8507491792947633,2017,0.0
2017-07-23,5822844.6,4618045.67,0.7930910040085906,2017,0.0
2017-07-24,5657508.49,4478937.41,0.7916801924233613,2017,0.0
2017-07-25,7277905.64,5735726.58,0.7881012565587482,2017,0.0
2017-07-26,8323356.74,6749350.5,0.8108928537886987,2017,0.0
2017-07-27,10162217.48,8082143.68,0.7953130009179846,2017,0.0
2017-07-28,8483149.48,6878556.14,0.8108493379984623,2017,0.0
2017-07-29,7623158.15,6127361.47,0.8037825464764888,2017,0.0
2017-07-30,8808543.18,8256517.97,0.9373307028506841,2017,0.0
2017-07-31,9466549.72,11128407.08,1.1755504813426363,2017,0.0
2017-08-01,7103485.92,8893176.14,1.2519453462927397,2017,0.0
2017-08-02,6242432.38,8556480.36,1.3706965232677457,2017,0.0
2017-08-03,6560878.74,8998020.07,1.3714656872320126,2017,0.0
2017-08-04,5472043.99,7638550.59,1.3959227308770228,2017,0.0
2017-08-05,1626028.13,2192300.16,1.3482547562076925,2017,0.0
2017-08-06,2056024.63,2936220.92,1.4281059074666824,2017,0.0
2017-08-07,2070918.21,2673620.96,1.291031653055965,2017,0.0
2017-08-08,2631383.27,3603508.2,1.369434943621877,2017,0.0
2017-08-09,2635632.31,3591835.02,1.3627982197562298,2017,0.0
2017-08-10,3124252.01,4079777.28,1.3058412915928637,2017,0.0
2017-08-11,3164344.57,4365179.69,1.3794893676828628,2017,0.0
2017-08-12,2404905.33,3325606.06,1.3828428165195177,2017,0.0
2017-08-13,2375693.54,3146463.17,1.3244398391553482,2017,0.0
2017-08-14,3038574.28,4128458.45,1.3586827470941407,2017,0.0
2017-08-15,2570726.93,3709393.15,1.4429355007379177,2017,0.0
2017-08-16,3226436.89,4462853.41,1.3832142273825787,2017,0.0
2017-08-17,4035498.92,5750566.25,1.4249951155977512,2017,0.0
2017-08-18,3226338.29,4356894.77,1.350414735957524,2017,0.0
2017-08-19,2594209.32,3620782.22,1.3957170657300701,2017,0.0
2017-08-20,2793076.6,3941814.02,1.411280313615459,2017,0.0
2017-08-21,2634922.72,3676913.21,1.3954539091757499,2017,0.0
2017-08-22,3146373.54,4106696.92,1.3052159471185993,2017,0.0
2017-08-23,3476965.73,4769850.97,1.3718429632034366,2017,0.0
2017-08-24,4910360.99,6796852.79,1.3841859700013623,2017,0.0
2017-08-25,3349335.96,4548124.98,1.357918415565574,2017,0.0
2017-08-26,2646726.51,3741666.75,1.413696026341611,2017,0.0
2017-08-27,2383553.18,3067888.41,1.2871071792071365,2017,0.0
2017-08-28,3635080.01,5161278.75,1.4198528604051277,2017,0.0
2017-08-29,7306573.99,9554867.54,1.3077083121415156,2017,0.0
2017-08-30,6946636.36,9396255.8,1.3526338954641928,2017,0.0
2017-08-31,7907948.51,10017576.0,1.2667730432655535,2017,0.0
2017-09-01,5962206.68,7605277.51,1.2755809917679675,2017,0.0
2017-09-02,6245530.26,7453975.27,1.193489577296516,2017,0.0
2017-09-03,2366258.16,2028274.79,0.8571654709053386,2017,0.0
2017-09-04,3110959.61,2696832.33,0.8668811775412283,2017,0.0
2017-09-05,4156708.13,3697301.2,0.8894781842669335,2017,0.0
2017-09-06,3962558.61,3470517.33,0.8758273811374616,2017,0.0
2017-09-07,3177169.11,2911789.0,0.9164727778685977,2017,0.0
2017-09-08,2758623.23,2466116.27,0.8939663246437608,2017,0.0
2017-09-09,3407389.12,3057748.67,0.8973875780879408,2017,0.0
2017-09-10,2833078.04,2447241.71,0.8638102005831085,2017,0.0
2017-09-11,4351501.62,3874079.03,0.8902855538865684,2017,0.0
2017-09-12,5272757.92,4657582.93,0.883329559343775,2017,0.0
2017-09-13,4375381.18,3897483.92,0.8907758569277386,2017,0.0
2017-09-14,2944995.39,2598454.0,0.8823287156317077,2017,0.0
2017-09-15,4050240.35,3493814.51,0.8626190566690689,2017,0.0
2017-09-16,3998480.39,3572766.48,0.8935310746891021,2017,0.0
2017-09-17,3646297.83,3324722.05,0.9118075936216103,2017,0.0
2017-09-18,4708998.08,4108242.1,0.8724238214172302,2017,0.0
2017-09-19,5863767.93,5193156.23,0.885634679270126,2017,0.0
2017-09-20,4348094.84,3813888.37,0.8771401062631836,2017,0.0
2017-09-21,3941062.22,3437534.89,0.8722356304235156,2017,0.0
2017-09-22,4296469.47,3871217.73,0.9010229810849791,2017,0.0
2017-09-23,4068464.64,3622953.87,0.8904965854637488,2017,0.0
2017-09-24,3893369.27,3496467.09,0.8980568878841538,2017,0.0
2017-09-25,5274815.56,4684517.64,0.888091268161801,2017,0.0
2017-09-26,5803004.55,5062124.41,0.8723281821310997,2017,0.0
2017-09-27,7446035.82,6568633.22,0.8821651384427532,2017,0.0
2017-09-28,7777371.32,7033425.19,0.9043447844534701,2017,0.0
2017-09-29,5297992.65,4816175.26,0.9090566141121391,2017,0.0
2017-09-30,5604370.48,4849617.32,0.865327753992452,2017,0.0
2017-10-01,4057941.88,3476480.87,0.8567103652061178,2017,0.0
2017-10-02,2879522.46,2342981.57,0.8136701840485036,2017,0.0
2017-10-03,2733645.95,2251158.64,0.8235004390382009,2017,0.0
2017-10-04,3991921.57,3166198.46,0.7931514696567549,2017,0.0
2017-10-05,3219806.7,2540926.63,0.7891550228776155,2017,0.0
2017-10-06,2919860.88,2393697.54,0.8197984898513384,2017,0.0
2017-10-07,3614512.4,2790501.3,0.7720270374504732,2017,0.0
2017-10-08,3915909.65,3064193.34,0.78249847771641,2017,0.0
2017-10-09,3295589.64,2601027.16,0.7892448527056299,2017,0.0
2017-10-10,3865996.54,3056078.01,0.7905020033980682,2017,0.0
2017-10-11,5115944.9,4157714.79,0.8126973357355745,2017,0.0
2017-10-12,4480692.67,3480805.66,0.7768454380514341,2017,0.0
2017-10-13,3073492.71,2485145.78,0.808573832602323,2017,0.0
2017-10-14,3790006.69,2996354.65,0.7905934989259874,2017,0.0
2017-10-15,3744243.63,2920145.88,0.7799027436684188,2017,0.0
2017-10-16,4113305.99,3202804.6,0.7786448680906426,2017,0.0
2017-10-17,4345077.6,3330124.96,0.7664132304564596,2017,0.0
2017-10-18,6078621.94,4769081.72,0.7845662663468752,2017,0.0
2017-10-19,3916465.28,3063562.45,0.7822263778628469,2017,0.0
2017-10-20,3454637.53,2776840.51,0.8038008288528029,2017,0.0
2017-10-21,3395571.6,2700303.7,0.7952427508817661,2017,0.0
2017-10-22,3560322.33,2849008.19,0.8002107466488856,2017,0.0
2017-10-23,3915143.5,3019168.91,0.7711515325044919,2017,0.0
2017-10-24,3172297.01,2492929.42,0.785843637005477,2017,0.0
2017-10-25,6656072.71,5320570.98,0.7993558982621151,2017,0.0
2017-10-26,5244501.34,4208554.22,0.8024698531204875,2017,0.0
2017-10-27,3452345.34,2711681.12,0.7854605646143152,2017,0.0
2017-10-28,3658997.27,2958790.37,0.8086342108694714,2017,0.0
2017-10-29,7644126.36,6130363.53,0.8019704595778032,2017,0.0
2017-10-30,7135440.35,5691818.99,0.7976829334716533,2017,0.0
2017-10-31,7280919.6,5711548.55,0.7844542810224138,2017,0.0
2017-11-01,7083914.55,5591633.48,0.7893423107425823,2017,0.0
2017-11-02,5199936.08,4288675.49,0.8247554246859127,2017,0.0
2017-11-03,1577128.76,1289906.6,0.8178828721632089,2017,0.0
2017-11-04,1931786.56,1566251.33,0.8107786659412312,2017,0.0
2017-11-05,2523519.9,2073018.57,0.8214789865536627,2017,0.0
2017-11-06,3018330.58,2360833.81,0.7821654213899923,2017,0.0
2017-11-07,4095990.43,3338509.96,0.8150678125485756,2017,0.0
2017-11-08,4277782.67,3348300.89,0.7827187934257539,2017,0.0
2017-11-09,2792998.33,2205753.88,0.7897440740682433,2017,0.0
2017-11-10,3541249.75,2843011.6,0.8028271939870946,2017,0.0
2017-11-11,2921904.65,2403613.27,0.8226186538975527,2017,0.0
2017-11-12,3084484.33,2422146.93,0.7852680289025816,2017,0.0
2017-11-13,3746234.93,2946152.31,0.7864302066074644,2017,0.0
2017-11-14,4154076.39,3314644.14,0.797925658752751,2017,0.0
2017-11-15,3854132.18,3119546.66,0.8094031326138897,2017,0.0
2017-11-16,3066706.38,2516030.25,0.820434022118544,2017,0.0
2017-11-17,2781968.82,2191402.04,0.7877162476608922,2017,0.0
2017-11-18,2774765.8,2218818.06,0.7996415625419631,2017,0.0
2017-11-19,3132539.58,2911417.5,0.9294112414694533,2017,0.0
2017-11-20,2995966.89,2760945.71,0.9215541464144819,2017,0.0
2017-11-21,2297213.47,2128140.16,0.9264006971019546,2017,0.0
2017-11-22,2248567.69,2263677.12,1.0067195797872557,2017,0.0
2017-11-23,1749357.29,1656734.06,0.9470529945314945,2017,0.0
2017-11-24,1620958.87,1618303.7,0.9983619757113269,2017,0.0
2017-11-25,2674533.14,2727514.77,1.0198096741474663,2017,0.0
2017-11-26,2940959.43,2955583.74,1.004972632349437,2017,0.0
2017-11-27,3888410.38,3813390.96,0.980706918079979,2017,0.0
2017-11-28,5847881.51,5752351.51,0.9836641696934793,2017,0.0
2017-11-29,4871438.96,4803864.88,0.9861285175581878,2017,0.0
2017-11-30,4264134.96,4156136.15,0.9746727505078779,2017,0.0
2017-12-01,2565213.32,2510402.2,0.978632919308247,2017,0.0
2017-12-02,2798541.49,2818052.3,1.0069717780028338,2017,0.0
2017-12-03,1410398.63,1318304.86,0.9347037298242414,2017,0.0
2017-12-04,1209471.35,1144863.17,0.9465814713180265,2017,0.0
2017-12-05,1723297.16,1680632.44,0.9752423894205222,2017,0.0
2017-12-06,1875094.15,1865514.43,0.9948910725362777,2017,0.0
2017-12-07,2133387.42,2193351.43,1.0281074170766415,2017,0.0
2017-12-08,1553493.17,1488945.36,0.9584498913503432,2017,0.0
2017-12-09,1605808.62,1631952.74,1.0162809687744732,2017,0.0
2017-12-10,1836022.63,1769756.1,0.9639075636012178,2017,0.0
2017-12-11,2040261.84,2142116.71,1.0499224501498297,2017,0.0
2017-12-12,2636835.06,2612267.82,0.9906830577411997,2017,0.0
2017-12-13,2887343.12,2845278.71,0.985431447440857,2017,0.0
2017-12-14,2544808.4,2511218.15,0.9868004797532105,2017,0.0
2017-12-15,2615767.25,2602096.36,0.9947736596212832,2017,0.0
2017-12-16,1895310.17,1824600.76,0.9626924336083735,2017,0.0
2017-12-17,2997880.85,2962168.44,0.9880874485055001,2017,0.0
2017-12-18,2575839.99,2572642.87,0.9987588048898953,2017,0.0
2017-12-19,2830509.48,2835294.19,1.0016904059264977,2017,0.0
2017-12-20,3950305.28,3962113.72,1.002989247453807,2017,0.0
